# OpenTelemetry Metrics report: .csv, 4 fields # <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
NonBlockingReadAction.finalizedExecutionsCount,1705945080866000000,1705945140858000000,592
FileNameCache.totalMisses,1705945140858000000,1705945200857000000,0
FileNameCache.queries,1705945140858000000,1705945200857000000,45904
FileNameCache.fastMisses,1705945140858000000,1705945200857000000,1138
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1705945140858000000,1705945200857000000,0
FilePageCache.maxRegisteredFiles,1705945140858000000,1705945200857000000,654
FilePageCache.maxCacheSizeInBytes,1705945140858000000,1705945200857000000,375349248
FilePageCache.disposedBuffers,1705945140858000000,1705945200857000000,0
FilePageCache.capacityInBytes,1705945140858000000,1705945200857000000,524288000
StorageLockContext.competingThreads.90P,1705945140858000000,1705945200857000000,0
FilePageCache.pageFastCacheHits,1705945140858000000,1705945200857000000,16047
FilePageCache.pageHits,1705945140858000000,1705945200857000000,106
StorageLockContext.competingThreads.max,1705945140858000000,1705945200857000000,0
StorageLockContext.competingThreads.avg,1705945140858000000,1705945200857000000,0.0
FilePageCache.uncachedFileAccess,1705945140858000000,1705945200857000000,21
FilePageCache.totalPageDisposalsUs,1705945140858000000,1705945200857000000,0
DirectByteBufferAllocator.hits,1705945140858000000,1705945200857000000,0
FilePageCache.pageLoads,1705945140858000000,1705945200857000000,5
FilePageCache.totalPageLoadsUs,1705945140858000000,1705945200857000000,788
DirectByteBufferAllocator.disposed,1705945140858000000,1705945200857000000,0
FilePageCache.pageLoadsAboveSizeThreshold,1705945140858000000,1705945200857000000,0
DirectByteBufferAllocator.reclaimed,1705945140858000000,1705945200857000000,0
DirectByteBufferAllocator.misses,1705945140858000000,1705945200857000000,5
FlushQueue.tasksExecuted,1705945140858000000,1705945200857000000,4128
AWTEventQueue.dispatchTimeMaxNs,1705945140858000000,1705945200857000000,44040191
NonBlockingReadAction.finalizedExecutionTimeUs,1705945140858000000,1705945200857000000,210581
FlushQueue.executionTimeMaxNs,1705945140858000000,1705945200857000000,44040191
AWTEventQueue.eventsDispatched,1705945140858000000,1705945200857000000,5241
FlushQueue.waitingTime90PNs,1705945140858000000,1705945200857000000,1204223
NonBlockingReadAction.failedExecutionsCount,1705945140858000000,1705945200857000000,1
FlushQueue.queueSizeMax,1705945140858000000,1705945200857000000,86
NonBlockingReadAction.failedExecutionTimeUs,1705945140858000000,1705945200857000000,1812
FlushQueue.waitingTimeMaxNs,1705945140858000000,1705945200857000000,38273023
FlushQueue.executionTime90PNs,1705945140858000000,1705945200857000000,167935
AWTEventQueue.dispatchTime90PNs,1705945140858000000,1705945200857000000,1449983
FlushQueue.queueSizeAvg,1705945140858000000,1705945200857000000,1.8372093023255813
AWTEventQueue.dispatchTimeAvgNs,1705945140858000000,1705945200857000000,557771.478725434
FlushQueue.waitingTimeAvgNs,1705945140858000000,1705945200857000000,1007002.1664244186
FlushQueue.executionTimeAvgNs,1705945140858000000,1705945200857000000,185278.37669573643
FlushQueue.queueSize90P,1705945140858000000,1705945200857000000,4
NonBlockingReadAction.finalizedExecutionsCount,1705945140858000000,1705945200857000000,367
FileNameCache.totalMisses,1705945200857000000,1705945260860000000,0
FileNameCache.queries,1705945200857000000,1705945260860000000,149240
FileNameCache.fastMisses,1705945200857000000,1705945260860000000,3211
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1705945200857000000,1705945260860000000,0
FilePageCache.maxRegisteredFiles,1705945200857000000,1705945260860000000,654
FilePageCache.maxCacheSizeInBytes,1705945200857000000,1705945260860000000,375349248
FilePageCache.disposedBuffers,1705945200857000000,1705945260860000000,0
FilePageCache.capacityInBytes,1705945200857000000,1705945260860000000,524288000
StorageLockContext.competingThreads.90P,1705945200857000000,1705945260860000000,0
FilePageCache.pageFastCacheHits,1705945200857000000,1705945260860000000,53193
FilePageCache.pageHits,1705945200857000000,1705945260860000000,230
StorageLockContext.competingThreads.max,1705945200857000000,1705945260860000000,0
StorageLockContext.competingThreads.avg,1705945200857000000,1705945260860000000,0.0
FilePageCache.uncachedFileAccess,1705945200857000000,1705945260860000000,30
FilePageCache.totalPageDisposalsUs,1705945200857000000,1705945260860000000,0
DirectByteBufferAllocator.hits,1705945200857000000,1705945260860000000,0
FilePageCache.pageLoads,1705945200857000000,1705945260860000000,0
FilePageCache.totalPageLoadsUs,1705945200857000000,1705945260860000000,0
DirectByteBufferAllocator.disposed,1705945200857000000,1705945260860000000,0
FilePageCache.pageLoadsAboveSizeThreshold,1705945200857000000,1705945260860000000,0
DirectByteBufferAllocator.reclaimed,1705945200857000000,1705945260860000000,0
DirectByteBufferAllocator.misses,1705945200857000000,1705945260860000000,0
sorting.time.5,1705945200857000000,1705945260860000000,3
sorting.items.9,1705945200857000000,1705945260860000000,2
sorting.items.7,1705945200857000000,1705945260860000000,7
model.items.7,1705945200857000000,1705945260860000000,7
sorting.items.13,1705945200857000000,1705945260860000000,1
context.features.common,1705945200857000000,1705945260860000000,6
sorting.time.9,1705945200857000000,1705945260860000000,3
model.items.5,1705945200857000000,1705945260860000000,7
sorting.items.5,1705945200857000000,1705945260860000000,7
model.items.13,1705945200857000000,1705945260860000000,1
model.items.11,1705945200857000000,1705945260860000000,1
sorting.items.11,1705945200857000000,1705945260860000000,1
model.items.0,1705945200857000000,1705945260860000000,60
sorting.time.6,1705945200857000000,1705945260860000000,2
sorting.time.0,1705945200857000000,1705945260860000000,21
reordered.by.ml,1705945200857000000,1705945260860000000,33
sorting.time.13,1705945200857000000,1705945260860000000,11
sorting.items.0,1705945200857000000,1705945260860000000,60
model.items.9,1705945200857000000,1705945260860000000,2
FlushQueue.tasksExecuted,1705945200857000000,1705945260860000000,8461
AWTEventQueue.dispatchTimeMaxNs,1705945200857000000,1705945260860000000,47710207
NonBlockingReadAction.finalizedExecutionTimeUs,1705945200857000000,1705945260860000000,507786
FlushQueue.executionTimeMaxNs,1705945200857000000,1705945260860000000,47710207
AWTEventQueue.eventsDispatched,1705945200857000000,1705945260860000000,9506
FlushQueue.waitingTime90PNs,1705945200857000000,1705945260860000000,2031615
NonBlockingReadAction.failedExecutionsCount,1705945200857000000,1705945260860000000,17
FlushQueue.queueSizeMax,1705945200857000000,1705945260860000000,94
NonBlockingReadAction.failedExecutionTimeUs,1705945200857000000,1705945260860000000,87346
FlushQueue.waitingTimeMaxNs,1705945200857000000,1705945260860000000,41156607
FlushQueue.executionTime90PNs,1705945200857000000,1705945260860000000,204799
AWTEventQueue.dispatchTime90PNs,1705945200857000000,1705945260860000000,1695743
FlushQueue.queueSizeAvg,1705945200857000000,1705945260860000000,2.2262143954615294
AWTEventQueue.dispatchTimeAvgNs,1705945200857000000,1705945260860000000,681367.5396591626
FlushQueue.waitingTimeAvgNs,1705945200857000000,1705945260860000000,1147707.0070913604
FlushQueue.executionTimeAvgNs,1705945200857000000,1705945260860000000,172189.2255052594
FlushQueue.queueSize90P,1705945200857000000,1705945260860000000,6
NonBlockingReadAction.finalizedExecutionsCount,1705945200857000000,1705945260860000000,1003
FileNameCache.totalMisses,1705945260860000000,1705945320866000000,0
FileNameCache.queries,1705945260860000000,1705945320866000000,36966
FileNameCache.fastMisses,1705945260860000000,1705945320866000000,241
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1705945260860000000,1705945320866000000,0
FilePageCache.maxRegisteredFiles,1705945260860000000,1705945320866000000,654
FilePageCache.maxCacheSizeInBytes,1705945260860000000,1705945320866000000,375349248
FilePageCache.disposedBuffers,1705945260860000000,1705945320866000000,0
FilePageCache.capacityInBytes,1705945260860000000,1705945320866000000,524288000
StorageLockContext.competingThreads.90P,1705945260860000000,1705945320866000000,0
FilePageCache.pageFastCacheHits,1705945260860000000,1705945320866000000,7891
FilePageCache.pageHits,1705945260860000000,1705945320866000000,10
StorageLockContext.competingThreads.max,1705945260860000000,1705945320866000000,0
StorageLockContext.competingThreads.avg,1705945260860000000,1705945320866000000,0.0
FilePageCache.uncachedFileAccess,1705945260860000000,1705945320866000000,4
FilePageCache.totalPageDisposalsUs,1705945260860000000,1705945320866000000,0
DirectByteBufferAllocator.hits,1705945260860000000,1705945320866000000,0
FilePageCache.pageLoads,1705945260860000000,1705945320866000000,0
FilePageCache.totalPageLoadsUs,1705945260860000000,1705945320866000000,0
DirectByteBufferAllocator.disposed,1705945260860000000,1705945320866000000,0
FilePageCache.pageLoadsAboveSizeThreshold,1705945260860000000,1705945320866000000,0
DirectByteBufferAllocator.reclaimed,1705945260860000000,1705945320866000000,0
DirectByteBufferAllocator.misses,1705945260860000000,1705945320866000000,0
FlushQueue.tasksExecuted,1705945260860000000,1705945320866000000,6089
AWTEventQueue.dispatchTimeMaxNs,1705945260860000000,1705945320866000000,43778047
NonBlockingReadAction.finalizedExecutionTimeUs,1705945260860000000,1705945320866000000,283551
FlushQueue.executionTimeMaxNs,1705945260860000000,1705945320866000000,43515903
AWTEventQueue.eventsDispatched,1705945260860000000,1705945320866000000,7248
FlushQueue.waitingTime90PNs,1705945260860000000,1705945320866000000,438271
NonBlockingReadAction.failedExecutionsCount,1705945260860000000,1705945320866000000,2
FlushQueue.queueSizeMax,1705945260860000000,1705945320866000000,84
NonBlockingReadAction.failedExecutionTimeUs,1705945260860000000,1705945320866000000,611
FlushQueue.waitingTimeMaxNs,1705945260860000000,1705945320866000000,36962303
FlushQueue.executionTime90PNs,1705945260860000000,1705945320866000000,133119
AWTEventQueue.dispatchTime90PNs,1705945260860000000,1705945320866000000,1294335
FlushQueue.queueSizeAvg,1705945260860000000,1705945320866000000,1.0325176547873214
AWTEventQueue.dispatchTimeAvgNs,1705945260860000000,1705945320866000000,433084.3156732892
FlushQueue.waitingTimeAvgNs,1705945260860000000,1705945320866000000,480981.19313516177
FlushQueue.executionTimeAvgNs,1705945260860000000,1705945320866000000,121671.1872228609
FlushQueue.queueSize90P,1705945260860000000,1705945320866000000,1
NonBlockingReadAction.finalizedExecutionsCount,1705945260860000000,1705945320866000000,407
FileNameCache.totalMisses,1705945320866000000,1705945380858000000,0
FileNameCache.queries,1705945320866000000,1705945380858000000,55544
FileNameCache.fastMisses,1705945320866000000,1705945380858000000,862
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1705945320866000000,1705945380858000000,0
FilePageCache.maxRegisteredFiles,1705945320866000000,1705945380858000000,654
FilePageCache.maxCacheSizeInBytes,1705945320866000000,1705945380858000000,375349248
FilePageCache.disposedBuffers,1705945320866000000,1705945380858000000,0
FilePageCache.capacityInBytes,1705945320866000000,1705945380858000000,524288000
StorageLockContext.competingThreads.90P,1705945320866000000,1705945380858000000,0
FilePageCache.pageFastCacheHits,1705945320866000000,1705945380858000000,15333
FilePageCache.pageHits,1705945320866000000,1705945380858000000,58
StorageLockContext.competingThreads.max,1705945320866000000,1705945380858000000,0
StorageLockContext.competingThreads.avg,1705945320866000000,1705945380858000000,0.0
FilePageCache.uncachedFileAccess,1705945320866000000,1705945380858000000,0
FilePageCache.totalPageDisposalsUs,1705945320866000000,1705945380858000000,0
DirectByteBufferAllocator.hits,1705945320866000000,1705945380858000000,0
FilePageCache.pageLoads,1705945320866000000,1705945380858000000,0
FilePageCache.totalPageLoadsUs,1705945320866000000,1705945380858000000,0
DirectByteBufferAllocator.disposed,1705945320866000000,1705945380858000000,0
FilePageCache.pageLoadsAboveSizeThreshold,1705945320866000000,1705945380858000000,0
DirectByteBufferAllocator.reclaimed,1705945320866000000,1705945380858000000,0
DirectByteBufferAllocator.misses,1705945320866000000,1705945380858000000,0
FlushQueue.tasksExecuted,1705945320866000000,1705945380858000000,4643
AWTEventQueue.dispatchTimeMaxNs,1705945320866000000,1705945380858000000,32112639
NonBlockingReadAction.finalizedExecutionTimeUs,1705945320866000000,1705945380858000000,427195
FlushQueue.executionTimeMaxNs,1705945320866000000,1705945380858000000,31981567
AWTEventQueue.eventsDispatched,1705945320866000000,1705945380858000000,5372
FlushQueue.waitingTime90PNs,1705945320866000000,1705945380858000000,1204223
NonBlockingReadAction.failedExecutionsCount,1705945320866000000,1705945380858000000,1
FlushQueue.queueSizeMax,1705945320866000000,1705945380858000000,27
NonBlockingReadAction.failedExecutionTimeUs,1705945320866000000,1705945380858000000,100
FlushQueue.waitingTimeMaxNs,1705945320866000000,1705945380858000000,20840447
FlushQueue.executionTime90PNs,1705945320866000000,1705945380858000000,181247
AWTEventQueue.dispatchTime90PNs,1705945320866000000,1705945380858000000,1466367
FlushQueue.queueSizeAvg,1705945320866000000,1705945380858000000,0.9765237992677148
AWTEventQueue.dispatchTimeAvgNs,1705945320866000000,1705945380858000000,553415.5353685778
FlushQueue.waitingTimeAvgNs,1705945320866000000,1705945380858000000,555952.6762868835
FlushQueue.executionTimeAvgNs,1705945320866000000,1705945380858000000,132538.10101227654
FlushQueue.queueSize90P,1705945320866000000,1705945380858000000,3
NonBlockingReadAction.finalizedExecutionsCount,1705945320866000000,1705945380858000000,316
FileNameCache.totalMisses,1705945380858000000,1705945440869000000,0
FileNameCache.queries,1705945380858000000,1705945440869000000,33699
FileNameCache.fastMisses,1705945380858000000,1705945440869000000,513
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1705945380858000000,1705945440869000000,0
FilePageCache.maxRegisteredFiles,1705945380858000000,1705945440869000000,654
FilePageCache.maxCacheSizeInBytes,1705945380858000000,1705945440869000000,375349248
FilePageCache.disposedBuffers,1705945380858000000,1705945440869000000,0
FilePageCache.capacityInBytes,1705945380858000000,1705945440869000000,524288000
StorageLockContext.competingThreads.90P,1705945380858000000,1705945440869000000,0
FilePageCache.pageFastCacheHits,1705945380858000000,1705945440869000000,13154
FilePageCache.pageHits,1705945380858000000,1705945440869000000,26
StorageLockContext.competingThreads.max,1705945380858000000,1705945440869000000,0
StorageLockContext.competingThreads.avg,1705945380858000000,1705945440869000000,0.0
FilePageCache.uncachedFileAccess,1705945380858000000,1705945440869000000,18
FilePageCache.totalPageDisposalsUs,1705945380858000000,1705945440869000000,0
DirectByteBufferAllocator.hits,1705945380858000000,1705945440869000000,0
FilePageCache.pageLoads,1705945380858000000,1705945440869000000,0
FilePageCache.totalPageLoadsUs,1705945380858000000,1705945440869000000,0
DirectByteBufferAllocator.disposed,1705945380858000000,1705945440869000000,0
